case,path,elapsedMs,value,canonicalValue,unit
relief-open,sgA.steamMassBalanceResidualKg,194000,3.5793590313915047e-13,3.5793590313915047e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,195000,9.316991622654314e-13,9.316991622654314e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,196000,1.1306511282782594e-12,1.1306511282782594e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,197000,-1.2674306049120787e-12,-1.2674306049120787e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,198000,1.7337242752546445e-12,1.7337242752546445e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,199000,-1.7115198147621413e-12,-1.7115198147621413e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,200000,7.958078640513122e-13,7.958078640513122e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,201000,-8.926193117986259e-13,-8.926193117986259e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,202000,1.5898393712632242e-13,1.5898393712632242e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,203000,-6.821210263296962e-13,-6.821210263296962e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,204000,1.8118839761882555e-13,1.8118839761882555e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,205000,-1.262101534393878e-12,-1.262101534393878e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,206000,4.654054919228656e-13,4.654054919228656e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,207000,-1.7568169141668477e-12,-1.7568169141668477e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,208000,7.442935157087049e-13,7.442935157087049e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,209000,1.0116352200384426e-12,1.0116352200384426e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,210000,-4.263256414560601e-13,-4.263256414560601e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,211000,-1.199040866595169e-13,-1.199040866595169e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,212000,1.7674750552032492e-12,1.7674750552032492e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,213000,-1.2736478538499796e-12,-1.2736478538499796e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,214000,5.506706202140776e-13,5.506706202140776e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,215000,-1.3145040611561853e-13,-1.3145040611561853e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,216000,2.3803181647963356e-13,2.3803181647963356e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,217000,1.4948042803553108e-12,1.4948042803553108e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,218000,-4.4941828036826337e-13,-4.4941828036826337e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,219000,3.694822225952521e-13,3.694822225952521e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,220000,2.8421709430404007e-13,2.8421709430404007e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,221000,1.1191048088221578e-12,1.1191048088221578e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,222000,-7.460698725481052e-14,-7.460698725481052e-14,kg
relief-open,sgA.steamMassBalanceResidualKg,223000,-1.3251622021925868e-12,-1.3251622021925868e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,224000,1.021405182655144e-13,1.021405182655144e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,225000,-4.0945025148175773e-13,-4.0945025148175773e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,226000,1.0738077094174514e-12,1.0738077094174514e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,227000,5.000444502911705e-13,5.000444502911705e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,228000,-1.5125678487493133e-12,-1.5125678487493133e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,229000,-1.745270594710746e-12,-1.745270594710746e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,230000,1.7337242752546445e-12,1.7337242752546445e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,231000,1.142197447734361e-12,1.142197447734361e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,232000,-1.3136158827364852e-12,-1.3136158827364852e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,233000,-3.3573144264664734e-13,-3.3573144264664734e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,234000,1.0969003483296547e-12,1.0969003483296547e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,235000,7.842615445952106e-13,7.842615445952106e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,236000,4.263256414560601e-13,4.263256414560601e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,237000,1.1084466677857563e-12,1.1084466677857563e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,238000,-1.0977885267493548e-12,-1.0977885267493548e-12,kg
relief-open,sgA.steamMassBalanceResidualKg,239000,6.759037773917953e-13,6.759037773917953e-13,kg
relief-open,sgA.steamMassBalanceResidualKg,240000,-7.567280135845067e-13,-7.567280135845067e-13,kg
relief-open,sgA.boilingEnergyResidualMw,0,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,1000,5.684341886080802e-14,5.684341886080802e-14,MW
relief-open,sgA.boilingEnergyResidualMw,2000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,3000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,4000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,5000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,6000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,7000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,8000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,9000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,10000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,11000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,12000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,13000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,14000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,15000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,16000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,17000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,18000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,19000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,20000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,21000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,22000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,23000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,24000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,25000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,26000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,27000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,28000,1.1368683772161603e-13,1.1368683772161603e-13,MW
relief-open,sgA.boilingEnergyResidualMw,29000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,30000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,31000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,32000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,33000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,34000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,35000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,36000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,37000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,38000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,39000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,40000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,41000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,42000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,43000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,44000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,45000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,46000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,47000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,48000,1.1368683772161603e-13,1.1368683772161603e-13,MW
relief-open,sgA.boilingEnergyResidualMw,49000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,50000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,51000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,52000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,53000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,54000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,55000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,56000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,57000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,58000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,59000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,60000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,61000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,62000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,63000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,64000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,65000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,66000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,67000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,68000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,69000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,70000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,71000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,72000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,73000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,74000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,75000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,76000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,77000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,78000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,79000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,80000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,81000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,82000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,83000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,84000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,85000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,86000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,87000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,88000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,89000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,90000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,91000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,92000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,93000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,94000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,95000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,96000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,97000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,98000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,99000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,100000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,101000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,102000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,103000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,104000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,105000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,106000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,107000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,108000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,109000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,110000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,111000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,112000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,113000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,114000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,115000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,116000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,117000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,118000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,119000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,120000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,121000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,122000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,123000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,124000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,125000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,126000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,127000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,128000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,129000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,130000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,131000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,132000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,133000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,134000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,135000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,136000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,137000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,138000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,139000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,140000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,141000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,142000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,143000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,144000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,145000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,146000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,147000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,148000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,149000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,150000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,151000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,152000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,153000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,154000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,155000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,156000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,157000,-1.1368683772161603e-13,-1.1368683772161603e-13,MW
relief-open,sgA.boilingEnergyResidualMw,158000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,159000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,160000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,161000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,162000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,163000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,164000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,165000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,166000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,167000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,168000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,169000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,170000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,171000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,172000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,173000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,174000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,175000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,176000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,177000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,178000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,179000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,180000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,181000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,182000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,183000,-1.1368683772161603e-13,-1.1368683772161603e-13,MW
relief-open,sgA.boilingEnergyResidualMw,184000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,185000,1.1368683772161603e-13,1.1368683772161603e-13,MW
relief-open,sgA.boilingEnergyResidualMw,186000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,187000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,188000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,189000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,190000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,191000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,192000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,193000,-1.1368683772161603e-13,-1.1368683772161603e-13,MW
relief-open,sgA.boilingEnergyResidualMw,194000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,195000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,196000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,197000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,198000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,199000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,200000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,201000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,202000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,203000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,204000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,205000,1.1368683772161603e-13,1.1368683772161603e-13,MW
relief-open,sgA.boilingEnergyResidualMw,206000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,207000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,208000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,209000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,210000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,211000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,212000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,213000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,214000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,215000,-1.1368683772161603e-13,-1.1368683772161603e-13,MW
relief-open,sgA.boilingEnergyResidualMw,216000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,217000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,218000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,219000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,220000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,221000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,222000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,223000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,224000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,225000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,226000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,227000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,228000,-1.1368683772161603e-13,-1.1368683772161603e-13,MW
relief-open,sgA.boilingEnergyResidualMw,229000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,230000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,231000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,232000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,233000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,234000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,235000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,236000,1.1368683772161603e-13,1.1368683772161603e-13,MW
relief-open,sgA.boilingEnergyResidualMw,237000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,238000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,239000,0,0,MW
relief-open,sgA.boilingEnergyResidualMw,240000,0,0,MW
relief-open,sgA.primaryToSecondaryLeakKgPerS,0,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,1000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,2000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,3000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,4000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,5000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,6000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,7000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,8000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,9000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,10000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,11000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,12000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,13000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,14000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,15000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,16000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,17000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,18000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,19000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,20000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,21000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,22000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,23000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,24000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,25000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,26000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,27000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,28000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,29000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,30000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,31000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,32000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,33000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,34000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,35000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,36000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,37000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,38000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,39000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,40000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,41000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,42000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,43000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,44000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,45000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,46000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,47000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,48000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,49000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,50000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,51000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,52000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,53000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,54000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,55000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,56000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,57000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,58000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,59000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,60000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,61000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,62000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,63000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,64000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,65000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,66000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,67000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,68000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,69000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,70000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,71000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,72000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,73000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,74000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,75000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,76000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,77000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,78000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,79000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,80000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,81000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,82000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,83000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,84000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,85000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,86000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,87000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,88000,0,0,kg/s
relief-open,sgA.primaryToSecondaryLeakKgPerS,89000,0,0,kg/s
